country,city,district,min_booking_duration,beds,rooms,deposit,area,price,accommodates,number_of_pics,cleaning_fee,first_pic_category,was_published,clicks_count
2,1086,,1,4,3,7000.0,100.0,7800.0,6,15,200.0,LIVING_ROOM,1,108
0,1530,,1,2,3,1500.0,78.0,2730.0,4,16,310.0,LIVING_ROOM,1,1
1,916,895,1,0,0,0.0,,,,,,,0,0
1,359,380,1,1,1,1250.0,33.0,1250.0,2,10,80.0,ROOM_BEDROOM,1,82
1,615,631,6,2,3,6600.0,86.0,2600.0,3,17,90.0,UNCATEGORIZED,1,0
1,155,916,3,1,2,3200.0,69.0,2190.0,2,23,80.0,ROOM_BEDROOM,1,122
1,155,445,1,0,0,0.0,,,,,,,0,0
1,359,380,2,1,2,1800.0,46.0,1200.0,2,9,150.0,ROOM_BEDROOM,0,0
1,155,1190,1,1,2,1200.0,45.0,1200.0,2,7,80.0,ROOM_BEDROOM,1,91
1,199,224,6,6,4,4000.0,95.0,2550.0,6,23,150.0,ROOM_BEDROOM,0,0
1,595,611,3,3,3,7776.0,72.0,3888.0,4,107,680.0,ROOM_BEDROOM,1,158
1,771,782,3,0,0,0.0,,,,,,,0,0
1,155,774,3,1,2,3000.0,85.0,1975.0,2,7,1.0,UNCATEGORIZED,1,222
1,75,84,1,0,0,0.0,,,,,,,0,0
1,155,1190,3,2,3,4000.0,82.0,2620.0,2,18,150.0,ROOM_BEDROOM,1,38
2,938,,1,0,0,0.0,,,,,,,0,0
1,595,46,1,0,0,0.0,,,,,,,0,0
1,155,965,1,1,1,1000.0,45.0,1500.0,2,10,80.0,LIVING_ROOM,1,120
1,771,782,2,2,2,2500.0,60.0,1890.0,2,16,120.0,UNCATEGORIZED,1,300
1,346,367,1,2,2,0.0,40.0,2700.0,3,22,40.0,UNCATEGORIZED,1,48
1,968,940,3,0,0,0.0,,,,,,,0,0
1,771,782,3,6,5,0.0,200.0,4300.0,6,16,80.0,ROOM_BEDROOM,1,21
1,187,213,1,0,0,0.0,,,,,,,0,0
1,595,611,3,0,0,0.0,,,,,,,0,0
1,155,774,1,0,0,0.0,,,,,,,0,0
1,346,367,1,0,0,0.0,,,,,,,0,0
1,1534,1376,1,0,0,0.0,,,,,,,0,0
1,155,491,1,0,0,0.0,,,,,,,0,0
1,618,633,1,0,0,0.0,,,,,,,0,0
1,995,963,1,0,0,0.0,,,,,,,0,0
1,1561,1401,1,0,0,0.0,,,,,,,0,0
1,155,815,1,3,3,800.0,72.0,1600.0,3,7,150.0,UNCATEGORIZED,1,48
1,647,664,1,1,1,0.0,21.0,2520.0,2,8,60.0,UNCATEGORIZED,1,2
2,1086,,1,0,0,0.0,,,,,,,0,0
1,359,380,1,0,0,0.0,,,,,,,0,0
1,1039,1004,1,0,0,0.0,,,,,,,0,0
1,1056,1021,1,0,0,0.0,,,,,,,0,0
1,155,7,12,1,2,2400.0,73.0,997.0,2,14,0.0,EMPTY_ROOM,0,0
1,595,397,3,0,0,0.0,,,,,,,0,0
1,155,774,1,0,0,0.0,,,,,,,0,0
1,155,620,3,2,2,5000.0,60.0,2400.0,2,10,150.0,LIVING_DINING_ROOM,1,9
1,155,315,1,2,1,3000.0,40.0,2850.0,4,3,150.0,DINING_ROOM,1,315
1,1197,1131,1,0,0,0.0,,,,,,,0,0
1,155,1049,1,0,0,0.0,,,,,,,0,0
1,155,491,3,1,2,3260.0,48.0,1710.0,2,10,180.0,ROOM_BEDROOM,1,46
1,155,1220,1,0,0,0.0,,,,,,,0,0
2,1224,,1,0,0,0.0,,,,,,,0,0
1,223,916,1,0,0,0.0,,,,,,,0,0
2,1086,,1,1,2,1650.0,35.0,2238.0,2,5,54.0,LIVING_ROOM,1,56
1,155,1068,1,0,0,0.0,,,,,,,0,0
2,1086,,1,2,2,4183.0,44.0,4183.0,3,22,150.0,UNCATEGORIZED,1,23
1,443,465,1,0,0,0.0,,,,,,,0,0
2,1217,,1,0,0,0.0,,,,,,,0,0
1,1200,1134,1,0,0,0.0,,,,,,,0,0
1,595,397,1,0,0,0.0,,,,,,,0,0
1,618,633,1,0,0,0.0,,,,,,,0,0
1,155,965,2,1,3,3400.0,70.0,1990.0,2,23,250.0,ROOM_BEDROOM,1,317
1,1012,979,1,0,0,0.0,,,,,,,0,0
1,595,610,3,0,0,0.0,,,,,,,0,0
1,359,380,4,1,1,2000.0,35.0,1300.0,1,13,150.0,LIVING_DINING_ROOM,1,13
1,155,916,3,3,4,1500.0,124.0,5300.0,6,26,450.0,LIVING_ROOM,1,16
1,155,838,3,4,8,5500.0,199.0,4500.0,7,36,200.0,OUTDOOR_HOUSE,1,24
1,595,611,1,0,0,0.0,,,,,,,0,0
1,595,611,1,1,1,0.0,47.0,3102.0,2,9,80.0,ROOM_BEDROOM,1,16
1,155,916,2,3,3,7000.0,100.0,3000.0,4,9,150.0,ROOM_BEDROOM,1,50
2,301,,1,0,0,0.0,,,,,,,0,0
1,155,1068,1,0,0,0.0,,,,,,,0,0
1,968,940,1,1,1,0.0,21.0,1800.0,2,13,150.0,ROOM_BEDROOM,1,47
1,365,386,1,0,0,0.0,,,,,,,0,0
1,976,945,1,0,0,0.0,,,,,,,0,0
1,155,838,1,0,0,0.0,,,,,,,0,0
1,968,940,3,0,0,0.0,,,,,,,0,0
1,155,774,1,2,2,500.0,82.0,2300.0,3,21,100.0,UNCATEGORIZED,1,202
1,720,734,1,2,2,500.0,53.0,2050.0,2,13,60.0,ROOM_BEDROOM,1,13
1,1545,370,1,2,2,1250.0,82.0,1250.0,2,18,150.0,UNCATEGORIZED,1,49
2,894,,1,5,5,500.0,107.0,3168.0,9,20,74.0,ROOM_BEDROOM,1,1
1,223,692,1,0,0,0.0,,,,,,,0,0
1,359,380,1,0,0,0.0,,,,,,,0,0
1,1478,1326,3,1,3,3800.0,110.0,2400.0,4,26,150.0,LIVING_DINING_ROOM,1,15
1,966,938,1,0,0,0.0,,,,,,,0,0
1,1161,1104,1,1,2,500.0,88.0,750.0,4,5,50.0,ROOM_BEDROOM,1,102
0,1530,,1,1,2,1500.0,48.0,2270.0,2,16,310.0,UNCATEGORIZED,1,16
1,692,712,1,0,0,0.0,,,,,,,0,0
1,1534,1376,1,1,2,500.0,85.0,1230.0,1,23,50.0,ROOM_BEDROOM,1,9
2,1086,,1,1,1,0.0,21.0,1478.0,2,14,69.0,UNCATEGORIZED,1,5
2,1086,248,1,2,3,0.0,48.0,1950.0,2,7,150.0,DETAILS,1,1
1,595,397,2,1,2,2000.0,57.0,1400.0,2,12,150.0,LIVING_DINING_ROOM,1,65
1,359,380,2,1,2,2500.0,46.0,1290.0,2,5,120.0,EMPTY_ROOM,1,239
1,603,619,1,0,0,0.0,,,,,,,0,0
2,1086,,1,2,3,4000.0,71.0,2800.0,3,8,50.0,LIVING_DINING_ROOM,1,12
1,875,861,1,0,0,0.0,,,,,,,0,0
1,63,72,1,0,0,0.0,,,,,,,0,0
2,1086,,1,2,2,0.0,40.0,5873.0,2,9,0.0,ROOM_BEDROOM,0,0
1,966,938,1,6,3,2000.0,110.0,2950.0,6,22,100.0,ROOM_BEDROOM,1,24
1,416,435,1,0,0,0.0,,,,,,,0,0
1,968,940,3,0,0,0.0,,,,,,,0,0
1,968,940,12,2,2,4500.0,57.0,1600.0,2,9,150.0,HALL_CORRIDOR,0,0
2,1086,,1,2,2,250.0,51.0,3082.0,4,12,70.0,LIVING_DINING_ROOM,1,6
1,716,729,6,2,3,3000.0,61.0,1650.0,2,4,150.0,ROOM_BEDROOM,0,0
1,155,1190,1,1,3,1000.0,84.0,2500.0,2,9,150.0,LIVING_DINING_ROOM,1,14
1,595,1333,1,0,0,0.0,,,,,,,0,0
1,450,469,1,0,0,0.0,,,,,,,0,0
1,1113,1067,1,0,0,0.0,,,,,,,0,0
1,773,784,1,0,0,0.0,,,,,,,0,0
1,155,916,12,1,2,3000.0,48.0,1590.0,2,9,300.0,LIVING_ROOM,1,320
1,346,367,1,0,0,0.0,,,,,,,0,0
1,1495,1268,1,0,0,0.0,,,,,,,0,0
1,1456,1310,1,0,0,0.0,,,,,,,0,0
2,1086,,2,1,2,6500.0,90.0,7300.0,2,21,250.0,OUTDOOR_BUILDING,1,28
1,155,840,1,0,0,0.0,,,,,,,0,0
1,1534,1376,1,0,0,0.0,,,,,,,0,0
1,114,124,3,2,4,1000.0,130.0,3900.0,3,34,150.0,LIVING_ROOM,1,66
2,1086,,9,1,2,3990.0,49.0,4788.0,2,21,150.0,UNCATEGORIZED,1,4
1,666,683,6,2,3,3900.0,96.0,1749.0,3,13,150.0,LIVING_DINING_ROOM,1,54
1,1415,292,1,6,5,3000.0,120.0,3000.0,6,19,350.0,ROOM_BEDROOM,1,3
1,403,421,1,0,0,0.0,,,,,,,0,0
1,155,470,6,1,2,1800.0,50.0,1300.0,2,12,200.0,ROOM_BEDROOM,0,0
1,155,488,1,0,0,0.0,,,,,,,0,0
1,692,712,1,0,0,0.0,,,,,,,0,0
1,390,409,1,1,1,0.0,20.0,1500.0,1,3,40.0,BATHROOM,1,1
0,1530,,1,1,2,1500.0,75.0,2690.0,2,16,310.0,LIVING_ROOM,1,0
1,343,363,1,0,0,0.0,,,,,,,0,0
1,1351,1246,1,0,0,0.0,,,,,,,0,0
0,1530,,1,1,2,1500.0,40.0,2600.0,2,16,310.0,LIVING_ROOM,1,0
1,456,476,1,2,2,650.0,32.0,650.0,3,13,50.0,UNCATEGORIZED,1,118
1,351,372,1,2,2,500.0,54.0,1800.0,2,16,150.0,UNCATEGORIZED,1,64
1,1356,1250,4,1,3,2000.0,60.0,1000.0,2,8,100.0,LIVING_ROOM,0,0
1,595,237,3,0,0,0.0,,,,,,,0,0
1,771,782,6,1,1,2400.0,26.0,1200.0,2,9,150.0,BALCONY,1,91
1,155,916,1,0,0,0.0,,,,,,,0,0
1,155,314,3,1,1,2000.0,38.0,1980.0,2,8,0.0,ROOM_BEDROOM,1,11
1,943,920,6,2,3,3000.0,70.0,1850.0,4,29,150.0,LIVING_DINING_ROOM,1,32
2,1086,,1,0,0,0.0,,,,,,,0,0
2,870,,2,1,1,1550.0,80.0,1550.0,2,31,100.0,ROOM_BEDROOM,1,62
1,595,610,3,0,0,0.0,,,,,,,0,0
1,155,1068,1,0,0,0.0,,,,,,,0,0
1,155,1098,2,1,1,1700.0,40.0,1250.0,1,17,90.0,UNCATEGORIZED,1,1067
1,834,830,1,2,2,1980.0,55.0,1980.0,4,30,149.0,LIVING_DINING_ROOM,1,22
1,1436,1303,1,0,0,0.0,,,,,,,0,0
1,180,205,1,2,2,300.0,60.0,2000.0,1,15,50.0,LIVING_ROOM,1,5
1,155,1049,10,1,2,2800.0,78.0,2000.0,2,11,150.0,UNCATEGORIZED,1,110
1,155,1068,5,1,2,1400.0,45.0,1390.0,2,24,90.0,BATHROOM,1,243
1,63,72,1,1,1,1000.0,34.0,1300.0,2,6,50.0,ROOM_BEDROOM,1,72
1,597,613,1,3,4,0.0,140.0,5400.0,6,21,50.0,LIVING_ROOM,1,1
2,1086,,6,2,3,4900.0,70.0,2579.0,4,21,0.0,UNCATEGORIZED,1,68
1,1288,1192,1,0,0,0.0,,,,,,,0,0
2,870,,1,0,0,0.0,,,,,,,0,0
1,1039,1004,1,2,3,1000.0,60.0,3055.0,4,6,50.0,ROOM_BEDROOM,1,24
1,359,380,3,1,3,1000.0,80.0,1750.0,2,6,200.0,UNCATEGORIZED,1,130
1,688,708,1,1,1,0.0,43.0,2800.0,2,7,40.0,BATHROOM,1,12
2,848,,1,3,2,0.0,35.0,4371.0,4,8,0.0,UNCATEGORIZED,1,0
2,1086,,1,1,2,500.0,34.0,3444.0,2,13,0.0,ROOM_BEDROOM,1,4
1,346,367,1,0,0,0.0,,,,,,,0,0
1,1145,1091,1,3,4,2500.0,72.0,1500.0,3,6,150.0,ROOM_BEDROOM,0,0
1,155,642,6,2,4,2700.0,74.0,2700.0,4,14,200.0,LIVING_DINING_ROOM,1,85
1,834,830,6,1,1,2000.0,40.0,950.0,2,4,99.0,ROOM_BEDROOM,1,229
1,771,782,3,0,0,0.0,,,,,,,0,0
1,155,620,3,2,2,1600.0,76.0,1600.0,2,8,100.0,ROOM_BEDROOM,1,109
1,155,530,1,1,2,200.0,55.0,750.0,2,1,50.0,ROOM_BEDROOM,0,0
1,615,631,1,0,0,0.0,,,,,,,0,0
1,416,435,1,3,3,2000.0,75.0,2100.0,4,32,90.0,UNCATEGORIZED,1,14
1,359,380,1,2,2,1000.0,44.0,1200.0,2,29,100.0,KITCHEN,1,243
1,522,543,1,0,0,0.0,,,,,,,0,0
2,438,,1,1,2,2105.0,25.0,2105.0,2,9,50.0,LIVING_ROOM,1,1
1,155,888,1,0,0,0.0,,,,,,,0,0
1,155,1049,5,3,4,5000.0,106.0,2800.0,5,21,290.0,LIVING_ROOM,1,129
1,155,916,8,3,3,2000.0,82.0,2270.0,3,26,120.0,LIVING_DINING_ROOM,1,201
1,155,1383,1,0,0,0.0,,,,,,,0,0
1,523,544,1,0,0,0.0,,,,,,,0,0
1,868,232,1,0,0,0.0,,,,,,,0,0
1,250,289,1,3,3,3000.0,91.0,3189.0,5,15,208.0,LIVING_DINING_ROOM,1,46
1,359,380,8,3,3,2500.0,100.0,3000.0,2,10,300.0,LIVING_DINING_ROOM,1,2
1,359,380,4,1,1,1900.0,36.0,950.0,1,8,150.0,ROOM_BEDROOM,1,84
1,155,573,3,2,2,1000.0,70.0,2350.0,3,40,200.0,LIVING_DINING_ROOM,1,113
1,155,789,3,1,1,2580.0,33.0,1350.0,2,9,150.0,ROOM_BEDROOM,1,92
1,1431,991,1,2,3,2500.0,90.0,1550.0,4,60,150.0,UNCATEGORIZED,1,45
2,870,,1,0,0,0.0,,,,,,,0,0
1,595,611,3,0,0,0.0,,,,,,,0,0
1,968,940,3,3,2,4170.0,41.49,1390.0,1,18,150.0,LIVING_ROOM,1,756
1,429,451,1,1,2,2000.0,36.0,1050.0,2,13,150.0,ROOM_BEDROOM,1,275
1,595,397,1,0,0,0.0,,,,,,,0,0
1,383,403,1,0,0,0.0,,,,,,,0,0
1,834,830,1,0,0,0.0,,,,,,,0,0
1,313,332,1,1,1,0.0,27.0,1550.0,2,12,150.0,ROOM_BEDROOM,1,48
2,1086,,6,1,2,2400.0,30.0,1263.0,2,8,0.0,ROOM_BEDROOM,1,127
2,1086,,1,2,2,0.0,30.0,4568.0,2,6,0.0,ROOM_BEDROOM,0,0
1,416,435,2,1,1,770.0,32.0,385.0,1,18,80.0,UNCATEGORIZED,1,207
1,914,893,1,0,0,0.0,,,,,,,0,0
1,429,451,1,0,0,0.0,,,,,,,0,0
2,1086,,1,0,0,0.0,,,,,,,0,0
2,1086,,4,2,3,7800.0,75.0,8700.0,4,28,200.0,TERRACE,1,10
1,155,453,1,0,0,0.0,,,,,,,0,0
1,351,372,1,2,2,0.0,40.0,1390.0,2,23,0.0,UNCATEGORIZED,1,20
1,155,639,3,1,2,2000.0,70.0,1400.0,2,5,70.0,ROOM_BEDROOM,0,0
1,155,1068,1,0,0,0.0,,,,,,,0,0
1,370,391,3,1,2,2500.0,69.0,1740.0,2,8,190.0,ROOM_BEDROOM,1,10
1,155,876,3,2,2,2200.0,50.0,1550.0,2,33,100.0,UNCATEGORIZED,1,140
1,155,916,1,4,4,3980.0,157.0,3980.0,5,50,250.0,LIVING_DINING_ROOM,1,105
2,1462,,12,2,3,2000.0,50.0,1500.0,4,13,150.0,LIVING_DINING_ROOM,1,196
1,155,491,1,2,4,2000.0,116.0,1800.0,5,11,70.0,LIVING_DINING_ROOM,1,85
1,206,230,1,0,0,0.0,,,,,,,0,0
1,968,940,3,0,0,0.0,,,,,,,0,0
1,834,830,1,1,3,1200.0,76.0,1200.0,3,9,50.0,UNCATEGORIZED,1,8
1,905,886,1,0,0,0.0,,,,,,,0,0
1,968,940,3,1,1,250.0,41.0,1250.0,2,5,40.0,BATHROOM,1,51
1,155,314,1,1,1,300.0,35.0,690.0,1,12,0.0,ROOM_BEDROOM,1,1099
1,450,469,1,1,1,0.0,25.0,1200.0,1,23,50.0,ROOM_BEDROOM,1,199
2,437,,1,0,0,0.0,,,,,,,0,0
1,1356,1250,1,0,0,0.0,,,,,,,0,0
1,968,940,3,3,2,1300.0,33.0,1300.0,3,3,100.0,LIVING_DINING_ROOM,0,0
1,1311,48,1,0,0,0.0,,,,,,,0,0
1,541,558,1,1,3,2000.0,75.0,3500.0,2,4,100.0,BATHROOM,0,0
1,803,805,1,0,0,0.0,,,,,,,0,0
2,1216,1329,1,0,0,0.0,,,,,,,0,0
1,1288,1192,3,1,2,3000.0,50.0,1500.0,2,23,70.0,KITCHEN,1,319
1,155,1068,1,0,0,0.0,,,,,,,0,0
1,882,866,1,0,0,0.0,,,,,,,0,0
1,155,840,6,2,3,3500.0,65.0,2180.0,2,67,250.0,LIVING_ROOM,1,88
1,155,486,1,1,3,3500.0,115.0,3500.0,2,55,150.0,LIVING_ROOM,1,19
1,595,46,3,1,1,1500.0,32.0,1240.0,2,10,150.0,UNCATEGORIZED,1,99
1,155,491,1,3,3,2000.0,90.0,2700.0,4,22,90.0,ROOM_BEDROOM,1,69
1,155,314,1,0,0,0.0,,,,,,,0,0
1,968,940,3,0,0,0.0,,,,,,,0,0
1,155,7,1,0,0,0.0,,,,,,,0,0
1,720,496,1,0,0,0.0,,,,,,,0,0
1,155,837,3,2,2,1600.0,45.0,1900.0,2,26,150.0,ROOM_BEDROOM,1,103
1,155,620,3,2,3,1500.0,72.0,3100.0,4,20,320.0,UNCATEGORIZED,1,23
1,843,835,1,5,3,0.0,60.0,3600.0,5,15,60.0,ROOM_BEDROOM,1,3
1,595,1333,3,2,2,1600.0,50.0,1190.0,2,15,300.0,UNCATEGORIZED,1,50
1,155,314,2,1,2,500.0,56.0,1350.0,1,8,80.0,LIVING_DINING_ROOM,1,121
1,155,789,8,1,2,1550.0,65.0,1550.0,2,32,200.0,ROOM_BEDROOM,1,181
2,1086,,1,2,2,0.0,42.0,3000.0,2,12,0.0,ROOM_BEDROOM,1,23
1,771,782,3,2,3,2000.0,90.0,1999.0,3,36,250.0,LIVING_ROOM,1,14
1,155,916,1,0,0,0.0,,,,,,,0,0
1,155,488,6,3,2,3000.0,53.0,1990.0,3,9,170.0,ROOM_BEDROOM,1,34
1,359,380,1,1,2,950.0,48.0,950.0,1,20,50.0,LIVING_ROOM,1,96
2,1434,631,1,0,0,0.0,,,,,,,0,0
1,1418,1291,1,0,0,0.0,,,,,,,0,0
1,493,163,1,0,0,0.0,,,,,,,0,0
1,1062,1027,1,1,2,1000.0,19.0,890.0,1,19,100.0,ROOM_BEDROOM,1,282
1,155,1049,4,2,2,4400.0,59.0,2200.0,2,15,250.0,UNCATEGORIZED,1,355
1,351,372,3,1,2,1000.0,54.0,1250.0,2,9,100.0,UNCATEGORIZED,1,90
1,359,380,1,0,0,0.0,,,,,,,0,0
1,679,700,1,8,4,0.0,70.0,5700.0,8,14,80.0,UNCATEGORIZED,1,7
1,155,486,6,3,4,6900.0,140.0,3300.0,4,14,300.0,KITCHEN,1,55
1,595,611,3,0,0,0.0,,,,,,,0,0
1,155,774,3,2,2,2000.0,54.0,2095.0,2,20,195.0,LIVING_ROOM,1,458
1,155,530,3,2,3,1690.0,82.0,1690.0,3,14,150.0,LIVING_ROOM,1,205
1,595,611,3,2,3,2390.0,94.0,2390.0,2,26,100.0,ROOM_BEDROOM,1,149
1,999,966,1,0,0,0.0,,,,,,,0,0
1,155,314,3,3,4,1500.0,113.0,5610.0,6,22,610.0,LIVING_DINING_ROOM,1,36
1,97,106,1,3,3,0.0,92.0,1450.0,3,11,0.0,LIVING_DINING_ROOM,1,14
1,155,488,1,2,2,400.0,60.0,1100.0,2,11,0.0,LIVING_DINING_ROOM,1,0
1,1247,1158,1,0,0,0.0,,,,,,,0,0
1,1039,1004,12,2,2,2300.0,29.0,1150.0,2,6,0.0,LIVING_ROOM,1,183
1,880,865,1,0,0,0.0,,,,,,,0,0
1,1534,1376,1,2,4,1000.0,145.0,3000.0,3,39,100.0,LIVING_DINING_ROOM,1,23
2,1462,,1,1,2,2580.0,31.0,1290.0,2,13,40.0,UNCATEGORIZED,1,31
1,874,860,1,0,0,0.0,,,,,,,0,0
1,707,720,1,6,5,500.0,106.0,3920.0,6,18,49.0,UNCATEGORIZED,1,0
1,771,782,3,1,1,9980.0,35.0,1398.0,3,15,198.0,UNCATEGORIZED,1,276
1,149,166,1,0,0,0.0,,,,,,,0,0
1,155,1049,3,2,2,2500.0,50.0,1850.0,3,27,65.0,LIVING_ROOM,1,188
0,690,,6,3,3,3900.0,82.0,1950.0,2,8,200.0,OUTDOOR_BUILDING,1,10
1,1070,1035,1,0,0,0.0,,,,,,,0,0
0,1530,,3,2,3,4000.0,110.0,3950.0,4,17,200.0,UNCATEGORIZED,1,1
2,696,,1,2,3,2900.0,55.0,2900.0,4,9,0.0,LIVING_DINING_ROOM,1,8
1,155,1234,1,0,0,0.0,,,,,,,0,0
1,595,611,4,1,2,1800.0,62.0,1390.0,2,19,150.0,LIVING_ROOM,1,68
1,640,657,1,0,0,0.0,,,,,,,0,0
1,736,751,1,0,0,0.0,,,,,,,0,0
1,1526,1371,1,1,2,1000.0,41.0,1660.0,2,19,0.0,UNCATEGORIZED,1,5
1,968,940,3,1,2,1000.0,38.0,1100.0,1,4,25.0,UNCATEGORIZED,1,17
1,603,619,1,2,3,1000.0,40.0,1250.0,2,11,100.0,ROOM_BEDROOM,1,326
1,163,184,1,3,3,4000.0,65.0,2000.0,5,24,250.0,LIVING_DINING_ROOM,1,28
0,1530,,1,2,3,1500.0,70.0,3110.0,3,16,370.0,LIVING_ROOM,1,0
1,1113,1067,1,0,0,0.0,,,,,,,0,0
2,1086,,1,0,0,0.0,,,,,,,0,0
1,1105,770,1,1,2,2400.0,48.0,1500.0,2,14,150.0,TERRACE,1,294
1,155,888,6,1,2,2000.0,58.0,1100.0,2,1,0.0,LIVING_ROOM,0,0
2,1086,,4,1,1,1900.0,17.0,1000.0,2,8,0.0,UNCATEGORIZED,1,83
1,155,774,1,0,0,0.0,,,,,,,0,0
2,1086,,1,1,2,0.0,33.0,2556.0,2,12,0.0,ROOM_BEDROOM,1,33
1,1062,1027,1,1,2,1500.0,22.0,940.0,1,18,100.0,ROOM_BEDROOM,1,473
1,834,830,1,0,0,0.0,,,,,,,0,0
1,889,753,12,1,2,2000.0,44.0,930.0,2,24,200.0,ROOM_BEDROOM,0,0
1,640,657,1,0,0,0.0,,,,,,,0,0
1,155,1068,3,2,2,1790.0,50.0,1790.0,3,12,100.0,ROOM_BEDROOM,1,334
1,416,435,1,0,0,0.0,,,,,,,0,0
1,155,1068,3,1,1,2400.0,29.0,1290.0,2,4,239.0,LIVING_ROOM,1,244
1,359,380,12,4,6,6000.0,145.0,2900.0,5,30,460.0,UNCATEGORIZED,1,53
2,292,,1,1,1,0.0,17.0,1200.0,2,14,125.0,LIVING_DINING_ROOM,1,104
1,188,214,1,4,6,2250.0,100.0,2250.0,4,7,150.0,OUTDOOR_HOUSE,1,18
1,155,642,1,0,0,0.0,,,,,,,0,0
0,1530,,1,2,3,1500.0,70.0,3340.0,4,16,310.0,LIVING_ROOM,1,0
1,155,314,3,5,3,4500.0,96.0,3490.0,4,20,150.0,LIVING_DINING_ROOM,1,158
1,458,478,1,1,1,0.0,29.0,2700.0,2,9,0.0,UNCATEGORIZED,1,17
1,897,875,1,1,2,2000.0,65.0,1750.0,2,11,150.0,LIVING_ROOM,1,47
1,408,275,1,2,3,1960.0,86.0,1960.0,4,11,165.0,ROOM_BEDROOM,1,83
1,777,788,1,0,0,0.0,,,,,,,0,0
1,1513,1360,1,0,0,0.0,,,,,,,0,0
1,880,620,1,3,3,600.0,75.0,1600.0,6,25,150.0,LIVING_ROOM,1,20
1,1481,1329,2,1,1,1400.0,40.0,950.0,3,8,200.0,ROOM_BEDROOM,1,95
2,1086,,1,1,2,3000.0,34.0,2778.0,2,11,110.0,ROOM_BEDROOM,1,11
1,155,453,1,0,0,0.0,,,,,,,0,0
1,893,873,1,1,2,2000.0,25.0,1399.0,2,16,199.0,LIVING_DINING_ROOM,1,120
1,155,789,3,2,2,2000.0,64.0,1690.0,2,28,180.0,KITCHEN,1,200
1,962,932,1,4,3,3200.0,105.0,1600.0,4,1,150.0,TWO_D_FLOOR_PLAN,0,0
2,301,,1,2,1,0.0,26.0,5580.0,3,9,0.0,UNCATEGORIZED,1,2
1,249,288,1,3,3,2150.0,100.0,1950.0,6,22,100.0,LIVING_DINING_ROOM,1,103
1,351,372,1,0,0,0.0,,,,,,,0,0
1,615,631,1,0,0,0.0,,,,,,,0,0
1,595,397,3,4,7,2000.0,174.0,3200.0,4,13,150.0,DINING_ROOM,1,4
1,730,745,3,1,2,2000.0,50.0,1335.0,2,10,225.0,UNCATEGORIZED,1,33
1,1277,1184,6,1,1,0.0,14.0,300.0,1,5,30.0,UNCATEGORIZED,0,0
2,568,,1,1,1,0.0,19.0,2170.0,2,4,0.0,ROOM_BEDROOM,1,3
1,359,380,6,1,2,4300.0,62.0,2150.0,2,15,150.0,LIVING_DINING_ROOM,1,68
1,155,918,3,1,2,4774.0,73.82,2387.0,2,17,275.0,LIVING_ROOM,1,29
1,771,782,1,0,0,0.0,,,,,,,0,0
1,155,916,1,0,0,0.0,,,,,,,0,0
1,155,916,12,1,3,3000.0,62.0,1500.0,1,6,150.0,LIVING_DINING_ROOM,1,886
1,155,620,6,2,2,2000.0,45.0,1450.0,2,7,180.0,DINING_ROOM,1,87
2,1086,,1,0,0,0.0,,,,,,,0,0
2,849,,1,1,2,526.0,11.0,526.0,1,9,0.0,ROOM_BEDROOM,1,2
1,1247,1158,6,3,4,2500.0,100.0,2050.0,3,7,0.0,LIVING_ROOM,1,50
1,718,732,1,2,1,0.0,25.0,1400.0,3,10,0.0,UNCATEGORIZED,1,24
1,392,411,1,0,0,0.0,,,,,,,0,0
1,595,46,6,1,1,1080.0,33.0,1489.0,1,20,160.0,UNCATEGORIZED,1,22
1,155,1383,1,0,0,0.0,,,,,,,0,0
1,300,321,1,4,3,0.0,60.0,1500.0,6,15,100.0,LIVING_ROOM,1,10
2,1086,,1,2,2,2000.0,30.0,2500.0,4,12,110.0,LIVING_ROOM,1,19
0,690,,1,0,0,0.0,,,,,,,0,0
1,595,46,1,0,0,0.0,,,,,,,0,0
1,155,453,1,1,3,890.0,89.0,1200.0,2,13,150.0,UNCATEGORIZED,1,569
1,595,611,3,0,0,0.0,,,,,,,0,0
1,359,380,1,0,0,0.0,,,,,,,0,0
1,771,782,3,2,2,1500.0,69.0,1500.0,2,8,150.0,ROOM_BEDROOM,1,105
1,155,774,3,1,2,1500.0,68.0,2940.0,2,17,250.0,LIVING_ROOM,1,1
2,1086,,9,2,2,4800.0,45.0,2400.0,3,8,80.0,LIVING_ROOM,1,6
1,155,491,6,1,1,3000.0,42.0,1500.0,2,19,200.0,ROOM_BEDROOM,1,154
1,450,469,5,2,3,2900.0,54.0,1450.0,2,11,150.0,BATHROOM,1,338
1,640,657,1,0,0,0.0,,,,,,,0,0
1,359,380,1,0,0,0.0,,,,,,,0,0
1,155,491,1,0,0,0.0,,,,,,,0,0
1,1110,1066,1,1,1,2180.0,34.0,1090.0,1,7,100.0,UNCATEGORIZED,1,53
1,603,619,6,1,2,3435.0,53.0,1230.0,2,12,200.0,LIVING_ROOM,1,80
1,155,219,4,2,3,2000.0,105.0,2090.0,3,20,200.0,LIVING_ROOM,1,205
2,1086,,1,4,3,6600.0,80.0,3300.0,4,13,160.0,LIVING_ROOM,1,30
1,595,610,1,1,2,0.0,65.0,5850.0,2,3,0.0,DINING_ROOM,1,20
1,155,1068,3,1,2,1500.0,39.0,2450.0,2,16,250.0,LIVING_ROOM,1,1
